Column,Response,Predictor,Datatype,LevelOfMeasurement,Is_NDS,Is_ECG,Is_EEG,Is_Burst,Is_20Mins,Is_40Mins,Is_60Mins,Is_Elec1,Is_Elec2,Is_Power,Is_Entropy,Is_Shannon,Is_Tsallis,Is_Frac,Is_Delta,Is_Theta,Is_Alpha,Is_Beta,Is_Gamma,Is_SuperGamma,Is_Total
Elec2EntTsallisBetaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
Elec2EntTsallisBetaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
Elec2EntTsallisBetaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
Elec2EntTsallisBetaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
Elec2EntTsallisBetaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
Elec2EntTsallisBetaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
Elec2EntTsallisBetaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
Elec2EntShannonGammaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntShannonGammaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntTsallisGammaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Elec2EntShannonSuperGammaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntShannonSuperGammaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTsallisSuperGammaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
Elec2EntTotalShannonAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalShannonSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec2EntTotalTsallisSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Elec1EntFracShannonAllAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
Elec1EntFracShannonAllAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
